-0.0044573053556775585, 0.5634503089903045, -0.018689707614658775, -0.013743210958245902, -0.0035010231251814215, -0.007294516791994265, 0.003304970871284466, -0.0006501718203765546, 0.0004347280635842431, 0.0017118314310516389, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0; 0.0, 0.16523516357059478, -0.007303700083899131, 0.025358452568817767, -0.008853489423566624, 0.007472145928495175, -0.0050167374847135925, 0.004113666952371588, -0.002544733476331523, 0.0010173318454396157, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0; -0.001552351684821476, -0.08059329334448494, -0.012596037875708314, -0.005406766682102961, 0.009738941051676773, 0.0041761419047545495, -0.0032275852343012544, -0.005154437164365976, 0.0003549475483538034, 0.001653830196107891, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0; 0.0, 0.5416831207029036, 0.025950027565182162, 0.005869103544680154, -0.005645927642331268, -0.01051863837797769, -0.000873926014121011, -0.0022692913405571997, 0.00688187604313001, 0.00034353889063004655, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-0.004458276215823786, 0.5637394361849852, -0.017914817415212118, -0.014312204407855128, -0.0025219336701839037, -0.006929847615948549, 0.0029083717006571997, -0.0003232038593607514, -7.913713818798045e-06, 0.0012876084847028024, 6.13636182326917e-05, 0.00017827030038948272, -0.00016649801198844437, 0.00015117450339896394, -9.718155698470088e-05, 1.6509048587962237e-05, -1.673952105361461e-05, 4.410849533812532e-05, -3.337371779122845e-05, 9.054851774944271e-07; 0.0, 0.16664870143977975, -0.0062115835585050206, 0.02694215092000297, -0.007123201123620329, 0.007602121062048026, -0.004714232261213686, 0.0040544792897009106, -0.0024889269481480256, 0.0011281442272660276, 0.00022812614529089197, -1.112911953178242e-05, -3.348797240922599e-05, 3.127876336753371e-05, -4.965990247769948e-05, 2.5816725907281057e-05, 5.192350009979223e-05, -5.070371268199038e-05, 2.5365409567997263e-05, -1.4566658093304473e-05; -0.0015526897579376147, -0.07919415968539795, -0.012231947995817746, -0.007023266952431002, 0.00871924759569217, 0.004556209080788069, -0.002995690537635925, -0.00497872551265197, 0.00012680780096947593, 0.0014960318211881284, 0.00011863039550275199, 6.919265212822884e-05, -4.721031701270426e-05, -0.00010135695838115811, 0.0001149206364599773, -6.39757161492917e-05, 2.6664968893004138e-05, -2.9739324651371803e-05, 1.7692054642104297e-05, -9.158022709642939e-06; 0.0, 0.5414682374651493, 0.02401353509731245, 0.005885177378071046, -0.004751384127796206, -0.01147296122698413, -0.0006893039959157442, -0.0018765473538279133, 0.005878681332899937, 0.00055846250076573, 0.0003022674336315001, -0.0003390393833942349, 3.883525279230348e-05, 0.00013991800915060546, -0.00013099871808743352, 8.714388240022128e-05, -4.4512299479248105e-05, -2.5174320351058085e-06, 6.115370939008071e-06, 1.4770088777961815e-05
-0.00445909662817508, 0.5640161572138107, -0.017218207353118856, -0.014915465775517677, -0.0015943534720333989, -0.006676891827400293, 0.0025735555040404417, -7.679099297127524e-06, -0.0004646138736139878, 0.000993270022988218, 9.496112693238604e-05, 0.0003431738184662778, -0.0002342603614190036, 0.0002491008223475565, -0.00018278214684431336, 5.392458138094961e-05, -4.859438775155288e-05, 7.68584754702848e-05, -3.653847160192201e-05, -1.398995227345285e-05; 0.0, 0.16818593358314096, -0.005140072806492038, 0.028682779164144814, -0.005463250590732351, 0.007726813100760429, -0.0044383932177771744, 0.003910713521229364, -0.002433207621565841, 0.0012439342225898404, 0.0004222577844651349, 1.1960866582871028e-05, -4.580714845210229e-05, 2.3236509784959894e-05, -6.768336494292665e-05, 5.116970122231498e-05, 8.329492985755802e-05, -7.170547015683517e-05, 3.780557808141577e-05, -3.0377401895101977e-05; -0.0015529753472614443, -0.07764117079132224, -0.011873368481949824, -0.008786735877776522, 0.007738661552057369, 0.004958370294946821, -0.002788690697819347, -0.004861381994110029, -8.074315905023286e-05, 0.0014038793128147336, 0.00017977520393655576, 9.986698839565774e-05, -4.195545994427079e-05, -0.0002075768549137625, 0.00018640498993986317, -9.409478526187702e-05, 3.6276740906992005e-05, -5.0432312428117334e-05, 4.012135062409855e-05, -2.9920601764912204e-05; 0.0, 0.5411366026322133, 0.022153443899384378, 0.005913871922131989, -0.0039157931273335915, -0.012400465291893419, -0.0005910133764147122, -0.0015650497513331923, 0.005050889523708394, 0.0006727743985539561, 0.0005228113463062726, -0.0005305953567773641, 8.039790196398887e-06, 0.0002194896242783958, -0.0001764249148567833, 0.00011993058709125922, -8.494305526677728e-05, 2.622363164417316e-05, -2.109082406801176e-05, 2.6925110214853232e-05
-0.0044600069026128515, 0.5643167370989124, -0.01661009911750283, -0.01554398766014072, -0.0007358042157367862, -0.006526670011324295, 0.0022938743095254964, 0.00029161318288254095, -0.0009118024122842551, 0.0007915179579505595, 0.00010571962643915119, 0.0005062456376196632, -0.0002479850084773023, 0.00031397555858975423, -0.00025119016622529263, 8.407157984220191e-05, -7.500122482241131e-05, 0.00010186278165791035, -2.8184035641082337e-05, -2.7181115268577743e-05; 0.0, 0.1698410241881816, -0.004116489446973535, 0.030565154467786827, -0.003906626030308399, 0.007851384397345984, -0.004192380386260917, 0.003704007560050697, -0.002381214913912423, 0.0013621275316071401, 0.0006002164901593363, 5.037626895533707e-05, -4.8061770081413316e-05, -4.738418899611997e-06, -7.88174171243666e-05, 7.118168917307035e-05, 0.00010926707302465357, -8.495629341249717e-05, 4.4002398592059806e-05, -4.184230274637045e-05; -0.0015532920145132816, -0.07595810061298934, -0.011528392712481102, -0.01067981141982438, 0.006821234348684819, 0.0053846772419287574, -0.0026117930590484734, -0.004792626146294137, -0.00026128169022981653, 0.0013594992380610562, 0.00020728677371869688, 9.998132845652351e-05, -1.6177648114489476e-05, -0.0002997003806685432, 0.00022540935384402744, -0.00011812356537692314, 4.879857789150634e-05, -6.491772811987376e-05, 5.248717639778549e-05, -4.551313984355671e-05; 0.0, 0.5407307378750326, 0.020405263725211696, 0.005949547191882993, -0.0031502255620333157, -0.013308321428368903, -0.0005706215442309257, -0.0013272208458323207, 0.004374642316596689, 0.0007161730021148691, 0.0006857653399488122, -0.000634998989220485, -5.628231677912792e-05, 0.00026350383847541725, -0.00018581158654331582, 0.00013334027334205398, -0.00011593021531417168, 5.3587504336195785e-05, -5.3172350669726064e-05, 3.671026786689047e-05
-0.004461142103013029, 0.5646380244312875, -0.016094281795124753, -0.016190555678049216, 4.520870085498696e-05, -0.006464073271062837, 0.0020616975407346514, 0.0005725449512835462, -0.0013369865571324112, 0.0006513936550273753, 9.930111953107375e-05, 0.0006730506377487146, -0.00023307851883109262, 0.0003596606511813029, -0.0003046768699716011, 0.000100062155821976, -9.129885747939461e-05, 0.00011942116147272958, -1.5113066614971571e-05, -3.615569314148332e-05; 0.0, 0.17160062399761383, -0.0031601439231962827, 0.032571708333264206, -0.0024707503529259045, 0.007983901368701338, -0.003977114269960392, 0.003451835363071085, -0.0023352682269081352, 0.0014825884367139837, 0.000771604340728134, 9.1958810507038e-05, -4.5908706320032805e-05, -4.490245564799851e-05, -9.210167905179185e-05, 8.475888723649638e-05, 0.00013509074068227992, -9.653200673406638e-05, 4.7128225022435994e-05, -5.064475234868307e-05; -0.0015536874218193973, -0.07415897884357188, -0.011202656825460965, -0.012681034701062514, 0.0059808623395345975, 0.005840275793516057, -0.0024677415313744747, -0.004762306463538326, -0.00041379518711208543, 0.0013505309900955788, 0.00021710008803219722, 7.641955303597699e-05, 1.388846790884841e-05, -0.00037465042803377663, 0.0002426164015760921, -0.00014492964597372391, 6.718575082434179e-05, -7.449524002745407e-05, 5.571792707993422e-05, -5.491329629152235e-05; 0.0, 0.5402552965169773, 0.018791292151865424, 0.005988692277632335, -0.002459571629237171, -0.014203966021518811, -0.0006173411317936053, -0.0011547878285849598, 0.003826208052534282, 0.0007121781827910547, 0.0008083080704084847, -0.0006943341488336243, -0.0001339770473223851, 0.0002873232556214479, -0.00018190261413593905, 0.00014086752739458303, -0.00013767753507576685, 7.39494682100919e-05, -8.165859241940414e-05, 4.321641536098653e-05
-0.00446240689325032, 0.5649744670087803, -0.015665835758095083, -0.01684746392050859, 0.000745713529922965, -0.006476017875525987, 0.0018690960824206775, 0.0008349315440691534, -0.0017327704864099347, 0.0005500417941316419, 8.192544040101974e-05, 0.0008455518068586033, -0.00020269959773397988, 0.00039496550457440276, -0.0003480360202774384, 0.00010361489626438248, -9.923117328913295e-05, 0.00013007936859085677, 7.260455542452856e-07, -4.2573126369396935e-05; 0.0, 0.17344636288302434, -0.0022813619671892237, 0.03468390817959323, -0.001163568138956306, 0.008130845687446781, -0.00379079872077508, 0.0031694819468217903, -0.0022971654697541625, 0.0016057965042463975, 0.0009407984511454214, 0.0001292261264131486, -4.146342654708367e-05, -9.478598830966317e-05, -0.00010971295317394579, 9.20493363646067e-05, 0.00016214132592200166, -0.00010714069967080484, 4.837940294922868e-05, -5.8865033053527065e-05; -0.0015541270843313438, -0.07226257526508344, -0.010898463944611152, -0.014772757721370705, 0.005225090728003458, 0.006327868008727896, -0.0023556980027696515, -0.0047631668334031626, -0.0005393050105219441, 0.0013679443689866963, 0.0002195101642115624, 3.4464291280442665e-05, 4.1135511433993725e-05, -0.0004358482603297863, 0.00024601435485573444, -0.0001763030996283445, 8.952102345249838e-05, -8.00833163706761e-05, 5.391339315111723e-05, -6.051137304217738e-05; 0.0, 0.5397164075738353, 0.01731993137503567, 0.006025840175343569, -0.0018443254570418947, -0.01509582923603059, -0.0007187699275499051, -0.0010398232107920525, 0.003383655247678983, 0.0006787726254619351, 0.0009021394649182583, -0.0007362104072506563, -0.00021497929853123894, 0.00030054746434928165, -0.00017398458205202295, 0.0001465346858886398, -0.00015198700489625364, 9.01254669473063e-05, -0.00010606162389690659, 4.646060127300892e-05
-0.004463815244329515, 0.565322009822281, -0.01531775492101057, -0.017508858884751392, 0.0013674410605786088, -0.006548979608074645, 0.001709037092110592, 0.0010807119243029732, -0.0020975925208202477, 0.0004716421032774443, 5.88951513621472e-05, 0.0010246011029245742, -0.00016304153103240633, 0.00042461504401702216, -0.0003855061811937517, 9.824698535640817e-05, -0.00010184730753919008, 0.00013489358228293454, 1.8911844292649004e-05, -4.8033019993495905e-05; 0.0, 0.17536225414222006, -0.0014850601273547507, 0.03688272860472756, 1.5293919761370396e-05, 0.008298290776318405, -0.003631164226744923, 0.002867479225832121, -0.0022684893013011328, 0.001733174029124804, 0.0011093374659850602, 0.00015819663976359704, -3.535720417081379e-05, -0.0001539435359706282, -0.00013135605424126996, 9.327028050904807e-05, 0.00019083634904156125, -0.0001167415189009718, 4.822468723166946e-05, -6.754958179736973e-05; -0.0015546174694820926, -0.0702857994038657, -0.010616860422967304, -0.01693562057110967, 0.004555826204695875, 0.006849800265652672, -0.002274013728215832, -0.004789100849345796, -0.0006410602750293536, 0.001406081716169632, 0.00022132148319162925, -2.2043607235947383e-05, 6.308719705381818e-05, -0.0004884218129432096, 0.00024069423805549403, -0.0002120917967964013, 0.0001138678779970989, -8.276802559353818e-05, 5.0193609893136644e-05, -6.397666186384788e-05; 0.0, 0.5391213994431544, 0.015992723712444923, 0.006057623272146379, -0.0013018627649815958, -0.01599049178318161, -0.0008633777108760548, -0.0009754408583441754, 0.0030284938631251735, 0.0006285314515799323, 0.0009750247274747227, -0.0007781331496687391, -0.0002948135799196296, 0.0003091382645007521, -0.0001653070124160349, 0.00015100973645561957, -0.00016051819202774154, 0.0001057006665739466, -0.00012788771141373833, 4.717933895499891e-05
-0.0044652992261813755, 0.5656758809144531, -0.015040256862769674, -0.018169655694414394, 0.001915190325730577, -0.006672127572714194, 0.0015754193013382124, 0.0013130408493002182, -0.002432651834351817, 0.00040611251254298936, 3.435197409740096e-05, 0.001210869803716456, -0.00011670600635568954, 0.0004508115591703672, -0.0004201123399250991, 8.70252700716015e-05, -0.00010175740158224713, 0.00013495983418647934, 3.936787166103763e-05, -5.3318397112263686e-05; 0.0, 0.1773318458326903, -0.000770761929339843, 0.03915051312554982, 0.0010718305344731675, 0.008490027075866994, -0.0034951230477402624, 0.0025530303632790756, -0.0022502000959579048, 0.0018660377621758872, 0.0012774876122598458, 0.0001772746170737962, -2.7921945509103004e-05, -0.00022238150688470005, -0.00015635750865369767, 8.865335119074073e-05, 0.00022153022639804436, -0.00012562748432487278, 4.693051471959896e-05, -7.696326793023959e-05; -0.0015551342450902828, -0.06824576300567417, -0.010357184920227157, -0.01915351606869665, 0.003970748682304707, 0.007406274262051931, -0.002219738079600976, -0.0048358225350746175, -0.0007227466653148717, 0.001461153321501435, 0.00022675359509953953, -9.039716389649412e-05, 7.934309279333976e-05, -0.0005373517809930912, 0.00022967634083243866, -0.0002519500573887579, 0.00013917684313038414, -8.370548580319964e-05, 4.622889405708974e-05, -6.579611513399115e-05; 0.0, 0.5384774465372968, 0.014804012368938179, 0.006080720789999884, -0.000827234992831129, -0.016893436647465065, -0.0010408632523410566, -0.0009556552018649948, 0.0027449375879471365, 0.0005700626099162142, 0.0010322688696592734, -0.0008306260384936051, -0.0003721843667812832, 0.00031700621912091406, -0.0001568522363332085, 0.0001541608409223699, -0.000164494121802791, 0.00012337697479279823, -0.00014863370053970403, 4.619018494618664e-05
-0.004466843169515466, 0.566032437213032, -0.014823678085985764, -0.018826406401783617, 0.0023956016504385774, -0.006835800872395492, 0.0014633445127179062, 0.0015357781030513734, -0.002741261687147554, 0.00034732373813910807, 1.0975865999104483e-05, 0.001405406141716283, -6.450178834351003e-05, 0.0004742280442763973, -0.000453719953489634, 7.202173725729876e-05, -0.00010066489023999442, 0.00013100495025451157, 6.215643246843305e-05, -5.8718599781208954e-05; 0.0, 0.17934171152904504, -0.00013494564386890337, 0.04147138726811585, 0.0020157709972540645, 0.008708589580468381, -0.003379663723145475, 0.0022298890426631444, -0.002242782388006409, 0.0020056854156449747, 0.001445160222158375, 0.00018630496984181917, -1.9617568932585317e-05, -0.00030030819817817217, -0.00018427693294029631, 7.847115336572495e-05, 0.00025463426000182487, -0.00013440783858641061, 4.473470373181147e-05, -8.7023659830553e-05; -0.0015556719607665184, -0.06615667572674425, -0.010118046925760366, -0.021411557237085897, 0.0034648924075989873, 0.007996747437296073, -0.00218980852998155, -0.004899928423374468, -0.0007882767406951683, 0.0015309140590185734, 0.0002385185229978747, -0.0001686940860547698, 9.025464758586989e-05, -0.0005868784859911903, 0.00021455554571415115, -0.00029562357936918323, 0.00016514131744367646, -8.401849099112485e-05, 4.27591957090618e-05, -6.576636552046708e-05; 0.0, 0.5377913908624578, 0.013744863047374574, 0.0060933836455321815, -0.0004144244728007334, -0.017808514225547554, -0.0012428173475586553, -0.0009755221441537486, 0.0025202139317585903, 0.0005090032230047128, 0.0010775913601682816, -0.0008999191949807834, -0.000447366714214804, 0.0003266350105605689, -0.0001487077917552938, 0.00015582972788111407, -0.00016469345562764576, 0.00014496006111959484, -0.00016934554143252961, 4.412466126099905e-05
-0.0044685020743352, 0.5663897233110432, -0.014659423270778016, -0.019477291856001985, 0.002816015621084958, -0.0070309340783060335, 0.0013691159776455964, 0.0017529875148221059, -0.0030277921088777754, 0.0002916933113989759, -9.82303593728466e-06, 0.0016097695146726986, -6.366318758869435e-06, 0.0004947829929695804, -0.0004874523196654608, 5.4462136334084655e-05, -9.953352777567723e-05, 0.0001233290891176909, 8.746989618013099e-05, -6.436379731434577e-05; 0.0, 0.18138231795257123, 0.0004275750990156617, 0.04383133951383936, 0.002858743710820526, 0.00895582902895637, -0.0032821610922144635, 0.0018990693138699064, -0.0022463529430927533, 0.0021533383249602643, 0.001612430284985301, 0.00018582005331884804, -1.1057177474618971e-05, -0.00038815323274667574, -0.00021503510426851082, 6.304673721394528e-05, 0.00029058403558916994, -0.00014379720580396716, 4.184429817027135e-05, -9.751990945633107e-05; -0.0015562501393890404, -0.06402910655208895, -0.009897692477040091, -0.023695724753350852, 0.0030321408353749923, 0.008620547759081824, -0.0021814745236311403, -0.004978684335812677, -0.0008414155035835746, 0.0016142139338719088, 0.00025852155718798407, -0.0002555782621043377, 9.633815371903685e-05, -0.0006405085124380234, 0.00019600872672507412, -0.000342974348791058, 0.00019188565319951372, -8.470039127126792e-05, 4.006161864783261e-05, -6.341463176196909e-05; 0.0, 0.5370696902119458, 0.01280507371091786, 0.006095585689993486, -5.7268162712302577e-05, -0.018738132711580896, -0.001462739066623369, -0.0010311012678937085, 0.002344346986134598, 0.00044901689283395374, 0.001113724892095658, -0.0009898438769945558, -0.0005213784553168169, 0.00033953991497736495, -0.00014060879684902648, 0.00015603426079200688, -0.00016155735972257649, 0.0001717027692731065, -0.000190729659991347, 4.1430675445510336e-05
